ticker,company,sector,industry,pe,fwd_pe,eps_qq,sales_qq,insider_trans,inst_trans,short_float,perf_quarter,perf_half,beta,pct_from_52w_high,recom,avg_volume,rel_volume,price,earnings,target_price,market_cap
STDN,Standard Nuclear Inc,Basic Materials,Specialty Chemicals,,,,,1.22,55.13,4.49,,,,-25.95,1.12,1060000.0,1.14,12.84,Aug 27/b,17.5,2009999999.9999998
STEP,StepStone Group Inc,Financial,Asset Management,,13.65,-186.16,13.200000000000001,-1.02,-0.42,8.07,2.46,-0.53,1.28,-39.72,1.33,1370000.0,1.74,46.31,Aug 06/a,69.56,5590000000.0
STGW,Stagwell Inc,Communication Services,Advertising Agencies,137.63,6.6,-63.36999999999999,11.53,-1.5700000000000003,-0.13,8.57,21.01,30.760000000000005,1.3,-14.97,1.5,1380000.0,1.7,8.12,Jul 30/b,9.86,1990000000.0
STIM,Neuronetics Inc,Healthcare,Medical Devices,,,69.26,9.08,6.79,-9.64,23.09,135.77,91.42,1.17,-15.7,1.0,2200000.0,0.51,2.9,Aug 11/b,5.75,220970000.0
STLN,Starling Oncology Inc,Healthcare,Medical Care Facilities,,,46.7,34.62,-0.14,3.88,10.72,32.32,96.61,0.41,-1.28,1.0,1690000.0,2.23,6.96,Aug 06/a,9.25,695880000.0
STOK,Stoke Therapeutics Inc,Healthcare,Biotechnology,,,-131.96,-32.51,-0.51,9.62,20.94,-8.29,-14.34,1.25,-29.31,1.0,891440.0,1.75,28.43,Aug 03/a,46.46,1830000000.0
STTK,Shattuck Labs Inc,Healthcare,Biotechnology,,,52.190000000000005,,-0.17,32.76,6.46,21.41,-1.48,1.12,-27.85,1.0,1240000.0,5.97,6.01,Aug 11/b,15.25,603180000.0
STUB,Stubhub Holdings Inc,Communication Services,Internet Content & Information,,10.37,99.95,33.18,-1.23,8.93,9.39,-49.32,-15.67,3.55,-72.84,1.93,7020000.0,2.54,5.92,Aug 12/a,11.23,2260000000.0
STWD,Starwood Property Trust Inc,Real Estate,REIT - Mortgage,25.1,7.88,-97.04,8.43,-0.03,-0.6,5.21,-10.54,-15.5,1.03,-26.76,1.57,4110000.0000000005,2.25,14.94,Aug 06/b,19.83,5530000000.0
STXS,Stereotaxis Inc,Healthcare,Medical Instruments & Supplies,,,-1.49,-12.82,0.0,0.42,6.57,-29.26,-26.919999999999998,1.36,-62.95,1.0,866880.0,0.77,1.33,Aug 11/a,3.0,133270000.00000001
SUJA,Suja Life Inc,Consumer Defensive,Beverages - Non-Alcoholic,,19.37,,,13.100000000000001,38.02,12.85,-7.55,,,-53.63,1.8,579130.0,2.29,8.57,Aug 04/a,18.0,331020000.0
SUNE,SUNation Energy Inc,Technology,Solar,,,83.37,-37.52,100.01,16.57,2.23,-3.53,24.24,2.55,-73.97,3.0,4550000.0,0.06,2.46,Mar 18/a,15000.0,16020000.0
SUPN,Supernus Pharmaceuticals Inc,Healthcare,Drug Manufacturers - Specialty & Generic,,9.42,-353.07,32.4,0.0,1.8000000000000003,8.57,-5.36,-14.000000000000002,0.56,-29.62,1.5,846820.0,1.4,42.0,Aug 03/b,61.75,2450000000.0
SVC,Service Properties Trust,Real Estate,REIT - Hotel & Motel,,,-659.08,-16.32,465.68000000000006,66.7,4.22,-23.31,-35.2,1.72,-56.940000000000005,2.0,1820000.0,2.07,6.48,Aug 05/a,10.42,839220000.0
SVRA,Savara Inc,Healthcare,Biotechnology,,,-12.950000000000001,,-0.38,1.53,40.2,-2.36,4.07,0.19,-23.34,1.0,1740000.0,1.25,5.37,Aug 11/a,10.94,1100000000.0
SVV,Savers Value Village Inc,Consumer Cyclical,Specialty Retail,59.83,14.93,16.74,7.429999999999999,-33.24,-0.6,11.84,-10.94,10.51,1.25,-34.92,1.75,1310000.0,1.95,9.04,Aug 06/a,14.23,1390000000.0
SWBI,Smith & Wesson Brands Inc,Industrials,Aerospace & Defense,25.18,22.73,173.8,32.34,0.0,9.1,5.95,-15.17,-3.88,0.82,-22.33,1.0,682370.0,1.74,13.64,Sep 03/a,17.25,611610000.0
SWIM,Latham Group Inc,Industrials,Building Products & Equipment,150.12,22.2,-20.25,14.39,0.11,2.59,6.71,6.529999999999999,12.520000000000001,1.66,-30.85,2.43,833420.0,2.24,6.2,Aug 04/a,8.61,729410000.0
SWRD,Stewards Inc,Financial,Credit Services,,,-76.28,4.61,,0.0,,-40.28,-28.33,1.67,-71.33,,641830.0,0.53,2.15,-,,453910000.0
SWX,Southwest Gas Holdings Inc,Utilities,Utilities - Regulated Gas,11.98,17.4,424.4,-68.03,0.0,2.57,2.67,-2.97,-0.43,0.56,-9.12,1.25,539610.0,6.72,85.85,Aug 05/b,104.17,6220000000.0
SXC,SunCoke Energy Inc,Basic Materials,Coking Coal,,26.0,587.84,9.49,0.0,9.54,4.89,9.84,52.33,0.99,-11.14,2.0,1390000.0,1.54,9.49,Jul 30/b,9.5,805460000.0
SYNA,Synaptics Inc,Technology,Semiconductors,,14.16,-9367.08,8.91,-11.74,-1.8000000000000003,6.17,-33.91,28.43,1.97,-37.56,2.46,939700.0,0.88,93.11,Aug 06/a,131.25,3700000000.0
SYRE,Spyre Therapeutics Inc,Healthcare,Biotechnology,,,29.38,,-35.82,19.31,15.01,2.16,113.31,3.1,-18.08,1.21,1290000.0,2.6,90.25,Aug 04/a,121.67,7960000000.0
TALO,Talos Energy Inc,Energy,Oil & Gas E&P,,17.61,183.96,56.53,-10.08,0.88,7.54,23.53,16.27,0.42,-9.16,1.69,2009999.9999999998,2.55,17.01,Aug 04/a,20.18,2840000000.0
TAP,Molson Coors Beverage Company,Consumer Defensive,Beverages - Brewers,,7.74,-42.07,-3.26,-0.0,13.05,19.73,-4.75,-11.23,0.42,-31.540000000000003,2.96,3050000.0,16.36,37.53,Aug 06/b,44.37,7060000000.0
TARA,Protara Therapeutics Inc,Healthcare,Biotechnology,,,-0.37,,-3.35,4.36,8.49,-10.8,-33.02,1.44,-54.6,1.0,535740.0,7.36,3.55,Aug 11/b,25.71,209790000.0
TARS,Tarsus Pharmaceuticals Inc,Healthcare,Biotechnology,,51.89,10.97,69.41,-3.42,3.9,,23.64,16.99,0.44,-14.679999999999998,1.1,1010000.0,0.71,78.09,Aug 06/b,98.22,3650000000.0
TASK,TaskUs Inc,Technology,Information Technology Services,7.02,5.48,9.7,5.02,-0.05,1.32,11.37,65.38,13.269999999999998,1.83,-31.11,2.88,695570.0,2.06,8.12,Aug 05/a,8.5,744500000.0
TBCVU,Thunder Bridge Capital Partners V Ltd,Financial,Shell Companies,,,,,0.0,,0.02,,,,-0.4,,685670.0,0.0,9.91,-,,304850000.0
TBLA,Taboola.com Ltd,Communication Services,Internet Content & Information,8.89,10.69,206.47000000000003,2.44,-14.57,13.95,5.4,-23.4,13.56,1.49,-36.95,1.89,2980000.0,1.08,3.6,Aug 05/b,5.8,972560000.0
TBPH,Theravance Biopharma Inc,Healthcare,Biotechnology,16.86,9.13,-110.55999999999999,-20.86,-10.19,-0.88,3.32,2.65,21.48,0.19,-19.07,3.0,643610.0,1.06,17.02,Aug 10/b,17.0,883660000.0
TCPC,BlackRock TCP Capital Corp,Financial,Asset Management,,9.82,111.11999999999999,270.36,0.0,,5.4,17.3,10.8,1.05,-40.03,3.5,777450.0,1.96,4.0,Aug 06/b,4.33,335610000.0
TDAY,USA TODAY Co Inc,Communication Services,Publishing,,21.93,-84.8,-8.3,-0.05,0.4099999999999999,21.76,-20.81,-3.85,1.4,-32.25,2.0,2150000.0,1.7,6.24,Aug 06/b,8.7,916140000.0
TDC,Teradata Corp,Technology,Software - Infrastructure,6.08,9.92,409.80999999999995,0.49,-5.14,18.01,17.42,-6.4399999999999995,6.92,0.62,-30.85,2.73,2980000.0,0.87,28.89,Aug 04/a,34.0,2690000000.0
TDOC,Teladoc Health Inc,Healthcare,Health Information Services,,,-15.72,-3.95,-9.85,5.48,14.05,-21.93,14.13,2.13,-36.28,2.58,4560000.0,1.21,6.3,Jul 29/a,7.58,1140000000.0
TDS,Telephone And Data Systems Inc,Communication Services,Telecom Services,13.19,166.03,5025.29,-73.92,-0.57,5.81,6.04,-9.32,-14.580000000000002,0.31,-26.91,2.25,1200000.0,2.41,35.9,Aug 07/b,47.5,3860000000.0
TDUP,ThredUp Inc,Consumer Cyclical,Internet Retail,,,-6.280000000000001,16.88,-2.0,4.99,17.97,-58.74,-25.97,2.1,-77.1,1.29,2380000.0,4.26,2.48,Aug 05/a,7.24,325710000.0
TDW,Tidewater Inc,Energy,Oil & Gas Equipment & Services,17.53,14.12,-70.37,0.25,-1.92,11.29,13.02,34.05,16.71,0.6,-14.649999999999999,2.27,706210.0,1.58,86.69,Aug 03/a,93.9,4310000000.0
TE,T1 Energy Inc,Industrials,Electrical Equipment & Parts,,,24.39,88.4,-33.58,13.56,27.83,-55.39999999999999,-45.91,2.35,-66.61,1.67,31900000.0,0.7,4.17,Aug 12/b,8.78,1230000000.0
TENB,Tenable Holdings Inc,Technology,Software - Infrastructure,612.98,16.3,127.47,8.58,0.37,0.9000000000000001,14.0,31.86,75.48,1.01,-18.87,2.56,4260000.0,1.33,35.43,Jul 29/a,36.0,3900000000.0
TENX,Tenax Therapeutics Inc,Healthcare,Biotechnology,,,-27.690000000000005,,378.92,15.53,27.34,-84.17,-87.26,0.92,-90.21,1.8,5310000.0,1.33,1.9,Jul 31/b,9.62,71110000.0
TEX,Terex Corp,Industrials,Farm & Heavy Construction Machinery,30.63,9.88,-11.84,50.5,-0.39,4.43,5.86,-11.64,1.97,1.46,-20.95,1.8,1290000.0,1.1,59.04,Jul 30/b,80.82,6750000000.0
TFSL,TFS Financial Corp,Financial,Banks - Regional,46.88,43.33,44.18,5.9,-3.74,0.05,2.79,2.92,25.840000000000003,0.73,-13.29,3.0,859400.0,1.78,16.9,Jul 30/a,19.0,4740000000.0
TFX,Teleflex Incorporated,Healthcare,Medical Instruments & Supplies,,11.37,-17.42,-26.96,0.0,-1.29,9.58,-1.95,16.32,0.83,-14.12,2.44,557610.0,3.23,124.52,Aug 06/b,153.55,5280000000.0
TGTX,TG Therapeutics Inc,Healthcare,Biotechnology,20.71,19.87,-71.45,70.27,-0.04,4.3,21.27,6.860000000000001,87.32,1.8,-4.1,1.33,2280000.0,2.27,56.87,Aug 03/b,69.71,8710000000.0
TH,Target Hospitality Corp,Industrials,Specialty Business Services,,23.59,39.95,38.71,0.06,27.12,6.5,5.11,132.86,1.49,1.63,1.0,1490000.0,3.32,21.19,Aug 10/b,26.33,2109999999.9999998
THO,Thor Industries Inc,Consumer Cyclical,Recreational Vehicles,13.66,15.87,-26.66,-3.91,0.0,2.75,10.07,-6.370000000000001,-11.24,1.42,-44.83,2.61,650000.0,2.7,67.77,Sep 22/b,84.0,3530000000.0
THRY,Thryv Holdings Inc,Technology,Software - Application,,,-219.47,-28.389999999999997,11.74,0.8100000000000002,7.98,-47.71,-33.45,0.86,-85.65,2.5,755600.0,2.15,1.83,Aug 04/b,4.0,81320000.0
TIC,TIC Solutions Inc,Industrials,Specialty Business Services,,,-3105.26,86.14,0.0,0.79,14.68,7.6,17.82,2.77,-39.37,1.57,1970000.0,1.72,9.06,Aug 06/b,12.25,1980000000.0
TKR,Timken Co,Industrials,Tools & Accessories,31.77,16.01,-63.190000000000005,7.46,-1.32,2.58,6.6,-17.72,20.22,1.18,-19.97,1.81,929250.0,1.66,117.14,Aug 04/b,150.0,8119999999.999999
TLS,Telos Corp,Technology,Software - Infrastructure,,18.22,106.52999999999999,32.74,-2.82,3.73,5.29,-9.96,-4.68,0.95,-51.32,2.0,616000.0,2.64,4.07,Aug 10/b,6.33,304180000.0
TLYS,Tillys Inc,Consumer Cyclical,Apparel Retail,74.73,20.7,157.17,8.1,-21.7,4.73,2.68,-6.550000000000001,12.809999999999999,0.07,-33.76,2.0,549670.0,1.44,4.14,Sep 02/a,6.65,126630000.0
TMCI,Treace Medical Concepts Inc,Healthcare,Medical Devices,,,11.63,-4.24,2.52,-9.64,3.28,7.16,242.75000000000003,1.48,-40.99,3.0,565870.0,0.61,4.49,Aug 07/b,5.5,292010000.0
TMDX,Transmedics Group Inc,Healthcare,Medical Devices,22.48,37.58,-55.84,20.7,-0.62,-4.99,24.23,9.68,-24.01,1.92,-44.6,1.75,913670.0,1.58,86.42,Aug 04/a,97.3,3000000000.0
TNDM,Tandem Diabetes Care Inc,Healthcare,Medical Devices,,118.85,60.75000000000001,5.59,0.0,-0.43,17.1,10.26,-31.509999999999998,1.66,-43.1,1.96,1920000.0,1.19,16.87,Aug 06/a,29.16,1170000000.0
TNGX,Tango Therapeutics Inc,Healthcare,Biotechnology,,,-5.04,-100.0,-0.48,22.97,34.34,-22.24,12.58,1.18,-36.75,1.17,3000000.0,2.08,21.75,Aug 11/b,45.18,3670000000.0
TNL,Travel+Leisure Co,Consumer Cyclical,Travel Services,17.19,7.11,5.86,4.42,-8.0,3.83,12.47,-17.68,-10.23,1.21,-22.04,1.15,720540.0,2.03,63.15,Jul 22/b,90.69,3870000000.0
TNON,Tenon Medical Inc,Healthcare,Medical Devices,,,3.29,126.77000000000001,-4.74,5.13,14.45,-66.69,-86.04,1.35,-91.9,1.0,5640000.0,0.09,4.08,Aug 13/a,10.0,4210000.0
TOWN,Townebank Portsmouth VA,Financial,Banks - Regional,10.4,10.59,304.51,86.68,,2.29,3.07,6.83,15.839999999999998,0.73,-4.98,2.25,633450.0,1.38,37.08,Jul 23/b,40.0,3420000000.0
TPC,Tutor Perini Corp,Industrials,Engineering & Construction,36.77,16.7,227.43,19.17,-32.47,7.980000000000001,4.43,8.99,17.55,2.06,-16.91,1.0,707280.0,2.46,85.0,Aug 05/a,117.0,4470000000.0
TPET,Trio Petroleum Corp,Energy,Oil & Gas E&P,,,75.07,81.18,-14.550000000000002,,7.89,-35.74,-81.55,-4.77,-92.18,,691940.0,0.44,1.76,-,,9370000.0
TRAX,First Tracks Biotherapeutics Inc,Healthcare,Biotechnology,,,,,-0.73,306.51,13.27,121.58,,,-22.66,1.09,768400.0,3.37,38.6,Aug 12/a,71.82,1380000000.0
TREX,TREX Co Inc,Industrials,Building Products & Equipment,25.22,21.16,-14.57,7.79,-0.27,-6.08,10.4,-9.42,16.07,1.48,-22.21,2.23,1890000.0,1.23,42.69,Aug 04/b,54.67,4350000000.0
TRIN,Trinity Capital Inc,Financial,Asset Management,10.09,8.37,-21.87,41.41,0.06,,5.73,4.75,20.42,0.67,-6.69,1.67,1030000.0,1.17,17.63,Aug 05/b,18.5,1670000000.0
TRIP,TripAdvisor Inc,Consumer Cyclical,Travel Services,875.25,8.22,-31.259999999999998,-16.47,-0.58,-0.04,26.17,-31.819999999999997,-4.84,0.86,-56.15,3.0,3540000.0,1.29,8.84,Aug 06/b,13.17,1040000000.0
TRLV,Trulieve Cannabis Corp,Healthcare,Drug Manufacturers - Specialty & Generic,,19.25,-2821.78,-10.31,-5.37,26.030000000000005,0.89,9.6,74.61,1.8,-16.64,1.0,1300000.0,9.74,11.07,Aug 07/b,18.18,2130000000.0
TRN,Trinity Industries Inc,Industrials,Railroads,6.74,12.58,608.23,-4.17,-1.41,5.82,5.3,-18.77,-5.82,1.34,-26.899999999999995,3.0,699340.0,2.71,28.0,Jul 30/b,34.0,2230000000.0
TRNO,Terreno Realty Corp,Real Estate,REIT - Industrial,17.71,35.22,-40.41,11.12,-0.71,0.44,6.32,2.18,6.24,1.04,-16.7,2.06,842930.0,1.96,65.75,Aug 05/a,75.0,7160000000.0
TRON,Tron Inc,Consumer Cyclical,Leisure,,,-7.580000000000001,16.81,0.0,38.79,17.51,-7.980000000000001,-26.47,8.7,-67.74,,1010000.0,1.77,1.5,-,,711570000.0
TROX,Tronox Holdings plc,Basic Materials,Chemicals,,,-101.93,18.74,0.0,7.449999999999999,16.85,-43.11,-42.88,0.9,-60.25,3.2,2640000.0,1.99,4.21,Aug 05/a,7.0,672340000.0
TRTX,TPG RE Finance Trust Inc,Real Estate,REIT - Mortgage,13.1,6.48,-43.04,2.64,0.0,1.14,6.85,-16.51,-10.47,1.5,-23.7,1.5,799180.0,2.71,7.18,Jul 28/a,9.88,551200000.0
TRVI,Trevi Therapeutics Inc,Healthcare,Biotechnology,,,-20.34,,-0.1,11.25,11.66,-13.13,39.72,0.98,-26.06,1.0,2170000.0,0.99,14.95,Aug 06/a,29.5,2130000000.0
TSHA,Taysha Gene Therapies Inc,Healthcare,Biotechnology,,,-40.13,-100.0,-0.65,11.07,17.7,-21.81,10.09,1.17,-31.230000000000004,1.08,3220000.0,2.83,5.02,Aug 11/a,13.0,1640000000.0
TSLX,Sixth Street Specialty Lending Inc,Financial,Asset Management,19.02,9.78,-32.11,30.8,0.21,,5.67,7.77,-1.49,0.67,-24.17,1.27,532420.0,1.3,17.9,Aug 04/a,19.77,1710000000.0
TSSI,TSS Inc,Technology,Information Technology Services,16.65,26.86,-15.83,-20.08,-17.09,18.38,14.87,-37.61,-22.46,2.0,-61.14000000000001,1.0,867130.0,0.63,8.46,Aug 13/a,15.5,238730000.0
TTAN,ServiceTitan Inc,Technology,Software - Application,,33.27,26.030000000000005,20.91,-1.4,9.65,10.55,-14.31,-19.66,0.44,-53.98,1.29,2230000.0,1.31,55.04,Sep 08/a,97.53,5310000000.0
TTC,Toro Co,Industrials,Tools & Accessories,25.03,18.19,49.04,8.33,-4.64,1.73,3.98,0.95,-0.33,0.68,-11.12,2.17,716810.0,3.87,93.49,Sep 03/b,108.75,8850000000.0
TTD,Trade Desk Inc,Communication Services,Advertising Agencies,16.52,55.99,-24.64,3.03,-0.1,0.13,21.1,-24.8,-40.79,0.97,-75.31,3.14,21330000.0,7.0,13.92,Aug 06/a,13.38,6540000000.0
TTEC,TTEC Holdings Inc,Technology,Information Technology Services,,1.13,-89.29,-11.04,0.0,-12.05,22.1,-42.99,-58.36,0.97,-69.39,2.33,539460.0,2.21,1.22,Aug 10/a,3.0,60140000.0
TTEK,Tetra Tech Inc,Industrials,Engineering & Construction,21.46,20.53,-1.86,-4.47,0.15,2.77,4.19,30.43,15.45,0.93,-17.28,1.9,2870000.0,1.76,35.69,Jul 29/a,40.33,9140000000.0
TTI,Tetra Technologies Inc,Energy,Oil & Gas Equipment & Services,148.66,18.1,-14.05,6.78,-0.19,17.45,6.94,-40.62,-25.4,1.26,-51.519999999999996,1.4,1880000.0,1.81,6.08,Aug 03/a,11.8,900280000.0
TVRD,Tvardi Therapeutics Inc,Healthcare,Biotechnology,,,31.47,,0.0,-12.41,2.64,-38.02,-55.71,0.35,-96.27,1.78,2350000.0,0.05,1.63,Aug 14/b,9.25,21740000.0
TVTX,Travere Therapeutics Inc,Healthcare,Biotechnology,,19.85,-159.55,48.17,-33.51,4.21,13.14,13.8,126.41,1.13,-8.69,1.13,1650000.0,1.36,62.76,Aug 04/a,74.21,5920000000.0
TWI,Titan International Inc,Industrials,Farm & Heavy Construction Machinery,,24.14,225.39,5.19,0.0,-4.84,4.25,-7.53,-2.23,1.43,-40.17,1.0,561770.0,1.51,7.0,Jul 30/b,11.75,451800000.0
TXG,10x Genomics Inc,Healthcare,Medical Devices,,,-149.75,-12.65,-1.8500000000000003,7.359999999999999,13.92,120.39999999999999,316.76,2.01,-4.18,2.44,3090000.0,0.93,76.6,Aug 06/a,52.13,9980000000.0
TXNM,TXNM Energy Inc,Utilities,Utilities - Regulated Electric,32.46,18.06,185.64,9.18,0.0,-3.81,5.85,2.42,0.26,0.17,-1.83,2.75,1310000.0,3.23,58.44,Jul 31/b,61.12,6440000000.0
TYRA,Tyra Biosciences Inc,Healthcare,Biotechnology,,,-46.33,,-0.07,6.38,21.59,-9.15,-32.61,0.74,-36.7,1.2,881450.0,2.35,25.73,Aug 04/a,48.45,1770000000.0
UA,Under Armour Inc,Consumer Cyclical,Apparel Manufacturing,,24.73,121.31,-3.27,0.37,9.86,23.25,-18.23,-19.19,1.52,-39.29,3.07,2950000.0,1.41,4.8,Aug 07/b,6.02,2080000000.0
UAA,Under Armour Inc,Consumer Cyclical,Apparel Manufacturing,,25.01,121.31,-3.27,0.5,10.04,28.1,-19.47,-20.13,1.6,-40.12,3.14,8650000.0,1.54,4.88,Aug 07/b,5.95,2080000000.0
UAMY,United States Antimony Corp,Basic Materials,Other Industrial Metals & Mining,,63.14,-50.0,-24.7,0.54,8.14,24.57,-41.02,-49.18,0.37,-76.51,1.0,6520000.0,1.4,4.63,Aug 11/a,11.19,692970000.0
UAVS,AgEagle Aerial Systems Inc,Technology,Computer Hardware,,,19.58,-36.01,0.13,3.07,5.58,8.23,-3.7699999999999996,2.89,-65.05,1.0,1490000.0,0.42,1.02,Aug 14/a,18.15,64160000.0
UBSI,United Bankshares Inc,Financial,Banks - Regional,12.86,12.21,12.11,0.9199999999999999,-0.1,0.84,4.21,6.06,19.48,0.74,-5.06,2.5,988590.0,3.0,47.11,Jul 23/b,50.33,6420000000.0
UCB,United Community Banks Inc,Financial,Banks - Regional,11.35,10.38,50.970000000000006,-0.48,-3.1,1.9900000000000002,3.74,5.6,16.02,0.89,-6.7,2.14,915380.0,1.87,34.69,Jul 21/b,40.17,4179999999.9999995
UCTT,Ultra Clean Hldgs Inc,Technology,Semiconductor Equipment & Materials,,10.79,105.25999999999999,24.31,-2.91,2.69,8.86,-41.75,12.79,1.88,-51.019999999999996,1.0,1280000.0,1.05,70.64,Aug 03/a,137.0,3200000000.0
UE,Urban Edge Properties,Real Estate,REIT - Retail,37.44,41.22,-69.32,7.62,-60.089999999999996,-1.9799999999999998,2.85,-10.15,-3.66,1.01,-17.01,2.33,904280.0,1.74,20.01,Aug 06/a,24.17,2670000000.0
UEC,Uranium Energy Corp,Energy,Uranium,,,-51.78,,0.0,3.38,12.47,-18.32,-26.13,1.38,-51.77,1.4,8490000.0,2.08,9.81,Jun 09/b,17.38,4850000000.0
UGI,UGI Corp,Utilities,Utilities - Regulated Gas,12.57,11.63,18.36,-4.45,-8.97,2.86,4.9,11.39,2.09,0.94,-8.9,1.0,1850000.0,2.64,37.66,Aug 05/a,45.25,8080000000.0
UIS,Unisys Corp,Technology,Information Technology Services,,2.27,-363.31,-2.03,-1.4,-0.53,8.94,-32.2,4.35,1.97,-51.81,1.5,772610.0,1.49,2.4,Jul 29/a,4.81,175000000.0
ULCC,Frontier Group Holdings Inc,Industrials,Airlines,,15.25,-27.42,37.67,-8.44,9.51,25.15,-19.39,83.6,2.65,-30.760000000000005,3.42,3410000.0,0.93,5.82,Jul 29/b,6.56,1340000000.0
UMAC,Unusual Machines Inc,Technology,Computer Hardware,,,49.95,687.32,-8.78,16.48,19.25,-7.21,24.62,14.74,-33.63,1.0,4070000.0000000005,0.62,23.18,Aug 06/b,39.0,1160000000.0
UMBF,UMB Financial Corp,Financial,Banks - Regional,11.2,9.63,25.929999999999996,6.23,-5.31,3.25,4.7,1.1,23.12,0.83,-12.26,1.65,638200.0,2.6,134.52,Jul 28/a,167.94,2770000000.0
UMH,UMH Properties Inc,Real Estate,REIT - Residential,125.32,95.09,72.58,7.5,0.05,-2.73,4.86,4.18,8.88,0.97,-6.4399999999999995,1.5,657080.0,2.51,15.69,Aug 05/a,18.93,1340000000.0
UNCY,Unicycive Therapeutics Inc,Healthcare,Biotechnology,,2.65,87.79,,0.0,4.97,14.69,-29.93,-29.520000000000003,1.82,-45.08,1.0,1500000.0,0.74,4.8,Aug 12/b,29.6,133710000.00000001
UNFI,United Natural Foods Inc,Consumer Defensive,Food Distribution,35.05,11.53,138.76,-0.7,-0.65,-0.37,4.86,-9.46,18.5,0.97,-17.89,2.27,601940.0,2.17,46.82,Sep 08/b,54.0,2820000000.0
UNIT,Uniti Group Inc,Real Estate,REIT - Specialty,3.54,,-809.52,202.5,0.0,-1.33,10.07,-18.81,19.32,1.41,-26.96,2.78,2270000.0,1.82,9.45,Jul 30/b,10.84,2290000000.0
UPB,Upstream Bio Inc,Healthcare,Biotechnology,,,2.11,-17.5,-0.06,3.6799999999999997,10.98,-14.56,-36.28,1.39,-84.14,1.5,593880.0,1.69,5.34,Aug 11/b,29.83,292480000.0
UPBD,Upbound Group Inc,Technology,Software - Application,11.14,3.72,39.24,0.51,-0.21,3.54,13.71,-6.5,-0.52,1.77,-37.62,1.71,987940.0,1.9,17.13,Jul 30/b,28.25,998670000.0
UPST,Upstart Holdings Inc,Financial,Credit Services,45.52,13.5,185.5,41.75,0.52,0.67,31.17,-22.91,-6.61,2.42,-64.98,2.17,4190000.0000000005,1.52,25.0,Aug 04/a,39.24,2430000000.0
UPWK,Upwork Inc,Communication Services,Internet Content & Information,10.92,6.12,-15.869999999999997,-1.68,-4.21,-7.77,16.33,3.73,-26.43,1.05,-63.44,2.45,3390000.0,1.33,8.35,Aug 10/a,9.88,1040000000.0
UPXI,Upexi Inc,Communication Services,Internet Content & Information,,,-72.32,-26.57,0.0,-3.2300000000000004,24.08,31.120000000000005,11.21,-0.22,-84.65,1.0,2460000.0,5.09,1.19,Sep 17/a,2.0,97700000.0
URBN,Urban Outfitters Inc,Consumer Cyclical,Apparel Retail,11.7,10.94,75.96,10.44,-0.08,-1.48,14.34,-1.8500000000000003,15.06,1.24,-12.2,2.24,1160000.0,1.88,75.01,Aug 26/a,91.42,6430000000.0
URG,Ur-Energy Inc,Energy,Uranium,,,26.83,37.74,-1.55,5.1,15.46,-20.67,-9.85,1.14,-49.36,1.0,8150000.0,2.51,1.19,Aug 10/a,2.18,473460000.0
URGN,UroGen Pharma Ltd,Healthcare,Biotechnology,,17.2,72.78,199.22,-1.32,-1.34,15.05,28.84,132.65,1.57,-14.88,1.25,827130.0,0.85,43.25,Aug 05/b,58.25,2109999999.9999998
USA,Liberty All-Star Equity Fund,Financial,Closed-End Fund - Equity,,,,,2.26,,0.02,0.69,4.29,1.0,-10.98,,1440000.0,0.51,5.84,-,,1800000000.0
USAR,USA Rare Earth Inc,Basic Materials,Other Industrial Metals & Mining,,,96.87,,-0.01,13.269999999999998,12.48,-37.62,-13.699999999999998,2.66,-65.05,1.0,12240000.0,1.41,15.37,Aug 10/a,35.5,5760000000.0
USDE,StableCoinX Inc,Financial,Capital Markets,,,-2093.88,,0.0,8.31,5.91,0.89,-6.509999999999999,0.97,-32.56,,5160000.0,2.88,10.19,-,,277040000.0
UTI,Universal Technical Institute Inc,Consumer Defensive,Education & Training Services,34.9,28.9,-78.77,7.15,-65.98,11.23,10.26,-46.79,-42.47,1.17,-58.18,1.0,1420000.0,1.44,21.47,Aug 05/a,41.86,1180000000.0
UTZ,Utz Brands Inc,Consumer Defensive,Packaged Foods,,17.07,-195.24,1.39,0.0,1.1,9.81,101.99000000000001,84.94,0.73,-0.63,2.8,3560000.0,1.03,14.24,Aug 05/b,14.31,2049999999.9999998
UUUU,Energy Fuels Inc,Energy,Uranium,,77.36,-34.98,496.11,0.9199999999999999,4.52,20.77,-29.350000000000005,-34.71,1.77,-58.06,1.0,7660000.0,1.45,11.7,Aug 05/a,25.77,3100000000.0
UWMC,UWM Holdings Corp,Financial,Mortgage Finance,,3.65,-310.77,-62.46000000000001,-34.82,2.7,25.48,-43.69,-66.12,1.86,-81.22,2.1,19090000.0,0.82,1.25,Aug 05/a,2.69,2009999999.9999998
VC,Visteon Corp,Consumer Cyclical,Auto Parts,17.25,9.04,-23.51,-0.93,-11.85,2.92,14.48,-16.87,11.33,1.29,-26.150000000000002,1.82,542480.0,2.78,94.61,Jul 23/b,129.0,2530000000.0
VCEL,Vericel Corp,Healthcare,Biotechnology,86.59,46.25,483.64000000000004,22.48,-17.46,0.4,9.41,-0.2,22.24,1.03,-18.86,1.25,555820.0,2.03,40.02,Jul 30/b,60.57,2049999999.9999998
